date	org	repo
2017-03-28 23:35:04	bgruening	galaxy_ie_helpers
2017-03-28 22:28:21	TAMU-CPT	galaxy-tools
2017-03-28 22:21:45	TAMU-CPT	galaxy-tools
2017-03-28 22:20:06	TAMU-CPT	galaxy-tools
2017-03-28 22:12:17	erasche	galaxy
2017-03-28 22:12:05	erasche	galaxy
2017-03-28 22:10:57	TAMU-CPT	galaxy-tools
2017-03-28 21:33:11	TAMU-CPT	galaxy-tools
2017-03-28 21:30:39	TAMU-CPT	galaxy-tools
2017-03-28 21:07:33	TAMU-CPT	galaxy-tools
2017-03-28 21:07:09	TAMU-CPT	one_snp_away
2017-03-28 21:03:14	TAMU-CPT	galaxy-tools
2017-03-28 21:02:49	TAMU-CPT	one_snp_away
2017-03-28 19:44:04	TAMU-CPT	galaxy-tools
2017-03-28 16:29:21	erasche	galaxy
2017-03-27 15:56:27	TAMU-CPT	galaxy-tools
2017-03-27 14:42:40	TAMU-CPT	galaxy-tools
2017-03-26 19:03:14	TAMU-CPT	galaxy-test-workflows
2017-03-26 18:49:47	TAMU-CPT	galaxy-test-workflows
2017-03-26 05:28:16	TAMU-CPT	galaxy-test-workflows
2017-03-25 03:13:05	TAMU-CPT	galaxy-tools
2017-03-25 03:11:51	TAMU-CPT	galaxy-tools
2017-03-25 02:07:53	TAMU-CPT	galaxy-tools
2017-03-24 21:28:15	TAMU-CPT	galaxy-tools
2017-03-24 20:56:15	erasche	galaxy
2017-03-24 20:22:18	TAMU-CPT	galaxy-tools
2017-03-24 20:14:58	TAMU-CPT	galaxy-tools
2017-03-24 06:14:59	galaxyproject	galaxy
2017-03-24 04:31:36	TAMU-CPT	galaxy-circos-tool
2017-03-24 03:07:56	TAMU-CPT	galaxy-tools
2017-03-24 02:36:03	erasche	docker-apollo
2017-03-24 02:22:37	TAMU-CPT	galaxy-tools
2017-03-23 22:49:21	TAMU-CPT	rancher-catalog
2017-03-23 22:48:32	TAMU-CPT	rancher-catalog
2017-03-23 21:59:41	TAMU-CPT	rancher-catalog
2017-03-23 15:00:36	TAMU-CPT	galaxy-tools
2017-03-23 14:52:36	TAMU-CPT	galaxy-tools
2017-03-22 22:21:53	TAMU-CPT	galaxy-tools
2017-03-22 20:12:47	TAMU-CPT	galaxy-tools
2017-03-22 19:38:13	TAMU-CPT	galaxy-tools
2017-03-22 19:18:44	TAMU-CPT	galaxy-tools
2017-03-22 12:49:18	erasche	galaxyxml
2017-03-21 20:45:40	erasche	docker-chado
2017-03-19 16:54:59	erasche	redeclipse-maps
2017-03-18 15:03:44	TAMU-CPT	galaxy-circos-tool
2017-03-17 16:22:53	galaxyproject	cargo-port
2017-03-17 15:12:55	erasche	galaxy
2017-03-17 15:12:37	erasche	galaxy
2017-03-17 15:11:19	erasche	galaxy
2017-03-15 15:50:37	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:48:42	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:45:20	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:36:51	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:36:20	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:34:34	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:34:02	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:32:22	TAMU-CPT	galaxy-test-workflows
2017-03-15 15:26:38	TAMU-CPT	galaxy-test-workflows
2017-03-15 01:47:59	TAMU-CPT	galaxy-tools
2017-03-15 00:20:35	TAMU-CPT	galaxy-tools
2017-03-14 22:59:31	TAMU-CPT	blast-db-download
2017-03-14 22:42:24	TAMU-CPT	galaxy-tools
2017-03-14 22:26:43	TAMU-CPT	galaxy-tools
2017-03-14 20:07:25	TAMU-CPT	galaxy-tools
2017-03-14 18:36:01	TAMU-CPT	galaxy-tools
2017-03-14 17:14:38	TAMU-CPT	galaxy-tools
2017-03-14 17:02:53	TAMU-CPT	galaxy-tools
2017-03-14 16:55:29	galaxy-genome-annotation	dockerized-gmod-deployment
2017-03-14 16:29:49	TAMU-CPT	galaxy-tools
2017-03-14 16:27:24	TAMU-CPT	galaxy-tools
2017-03-06 18:59:15	TAMU-CPT	galaxy-tools
2017-03-06 18:30:41	galaxy-genome-annotation	dockerized-gmod-deployment
2017-03-06 17:27:39	TAMU-CPT	galaxy-tools
2017-03-05 23:42:11	erasche	docker-galaxy-annotation
2017-03-05 23:41:48	TAMU-CPT	galaxy-apollo
2017-03-05 23:26:44	erasche	docker-galaxy-annotation
2017-03-05 22:27:49	erasche	dotfiles
2017-03-05 22:25:31	galaxy-genome-annotation	dockerized-gmod-deployment
2017-03-05 22:02:40	galaxy-genome-annotation	docker-galaxy-annotation
2017-03-05 22:02:38	erasche	docker-galaxy-annotation
2017-03-05 22:01:19	TAMU-CPT	galaxy-circos-tool
2017-03-05 21:42:34	galaxy-genome-annotation	docker-galaxy-annotation
2017-03-05 21:42:32	erasche	docker-galaxy-annotation
2017-03-05 03:22:12	galaxy-genome-annotation	docker-galaxy-annotation
2017-03-05 03:22:10	erasche	docker-galaxy-annotation
2017-03-05 03:15:17	galaxy-genome-annotation	dockerized-gmod-deployment
2017-03-05 03:14:40	erasche	jbrowse-chado-postgraphql
2017-03-05 03:12:19	erasche	jbrowse-chado-postgraphql
2017-03-05 02:24:31	galaxy-genome-annotation	dockerized-gmod-deployment
2017-03-05 02:24:14	erasche	docker-tripal
2017-03-05 02:23:24	galaxy-genome-annotation	docker-galaxy-annotation
2017-03-05 02:23:22	erasche	docker-galaxy-annotation
2017-03-05 02:21:33	erasche	jbrowse-chado-postgraphql
2017-03-04 23:04:49	erasche	docker-tripal
2017-03-04 23:00:23	TAMU-CPT	galaxy-apollo
2017-03-04 01:49:09	TAMU-CPT	galaxy-tools
2017-03-04 01:48:06	TAMU-CPT	galaxy-tools
2017-03-04 01:09:24	GMOD	jbrowse-registry
2017-03-04 01:05:24	GMOD	jbrowse-registry
2017-03-04 00:16:13	erasche	docker-apollo
2017-03-03 23:24:03	TAMU-CPT	galaxy-tools
2017-03-03 21:53:34	erasche	jbrowse
2017-03-03 19:40:22	TAMU-CPT	cacao-backend
2017-03-03 19:37:49	TAMU-CPT	cacao-backend
2017-03-03 19:08:28	erasche	docker-apollo
2017-03-03 18:59:09	TAMU-CPT	xunit-python-decorator
2017-03-03 17:26:23	erasche	docker-apollo
2017-03-03 17:25:09	TAMU-CPT	cacao-apollo-plugin
2017-03-02 22:52:10	erasche	galaxy
2017-03-02 21:28:25	TAMU-CPT	galaxy-tools
2017-03-02 21:20:37	erasche	gx-cookie-proxy
2017-03-02 21:11:25	TAMU-CPT	cacao-frontend
2017-03-02 21:00:20	TAMU-CPT	rancher-catalog
2017-03-02 21:00:07	TAMU-CPT	rancher-catalog
2017-03-02 20:56:32	TAMU-CPT	cacao-frontend
2017-03-02 20:54:56	TAMU-CPT	cacao-frontend
2017-03-02 19:24:25	erasche	erasche.github.io
2017-03-02 17:38:23	TAMU-CPT	bioconda-recipes
2017-03-02 03:42:10	galaxy-genome-annotation	docker-galaxy-annotation
2017-03-02 03:42:08	erasche	docker-galaxy-annotation
2017-03-02 03:39:43	TAMU-CPT	galaxy-apollo
2017-03-01 23:08:25	TAMU-CPT	cacao-frontend
2017-03-01 22:53:09	TAMU-CPT	cacao-frontend
2017-03-01 22:29:05	TAMU-CPT	cacao-backend
2017-03-01 21:48:38	TAMU-CPT	galaxy-circos-tool
2017-03-01 21:39:51	TAMU-CPT	cacao-backend
2017-03-01 21:39:28	TAMU-CPT	cacao-frontend
2017-03-01 21:39:11	TAMU-CPT	cacao-frontend
2017-03-01 20:19:01	erasche	docker-apollo
2017-03-01 18:31:47	erasche	docker-apollo
2017-03-01 18:31:46	erasche	docker-apollo
2017-03-01 18:31:45	erasche	docker-apollo
2017-03-01 18:31:41	erasche	docker-apollo
2017-02-28 17:59:27	TAMU-CPT	cacao-backend
2017-02-28 00:47:36	TAMU-CPT	cacao-backend
2017-02-28 00:44:34	TAMU-CPT	cacao-backend
2017-02-28 00:34:27	TAMU-CPT	galaxy-tools
2017-02-28 00:30:12	TAMU-CPT	rancher-catalog
2017-02-28 00:29:50	TAMU-CPT	cacao-backend
2017-02-28 00:29:12	TAMU-CPT	rancher-catalog
2017-02-27 23:24:20	erasche	gx-cookie-proxy
2017-02-27 23:22:59	erasche	gx-cookie-proxy
2017-02-27 23:17:53	erasche	docker-remote-user-proxy
2017-02-27 21:42:17	TAMU-CPT	cacao-backend
2017-02-25 20:26:16	TAMU-CPT	blast-db-download
2017-02-24 20:38:57	TAMU-CPT	rancher-catalog
2017-02-24 19:27:47	galaxyproject	galaxy
2017-02-24 19:26:41	galaxyproject	galaxy
2017-02-24 19:07:25	TAMU-CPT	blast-db-download
2017-02-24 18:10:38	TAMU-CPT	blast-db-download
2017-02-24 17:45:44	TAMU-CPT	blast-db-download
2017-02-24 17:43:39	TAMU-CPT	blast-db-download
2017-02-24 17:42:10	TAMU-CPT	blast-db-download
2017-02-24 17:39:43	TAMU-CPT	blast-db-download
2017-02-23 22:01:39	erasche	docker-recipes
2017-02-23 21:54:37	erasche	docker-postgraphql
2017-02-23 05:18:46	TAMU-CPT	galaxy-tools
2017-02-23 03:58:59	TAMU-CPT	galaxy-tools
2017-02-23 00:54:46	TAMU-CPT	galaxy-tools
2017-02-23 00:47:45	TAMU-CPT	galaxy-tools
2017-02-23 00:45:26	TAMU-CPT	galaxy-tools
2017-02-23 00:29:57	TAMU-CPT	galaxy-tools
2017-02-23 00:10:06	TAMU-CPT	galaxy-tools
2017-02-22 23:04:41	bgruening	galaxy_ie_helpers
2017-02-22 22:40:05	bgruening	galaxy_ie_helpers
2017-02-22 22:33:02	bgruening	galaxy_ie_helpers
2017-02-22 22:27:18	bgruening	galaxy_ie_helpers
2017-02-22 22:23:30	TAMU-CPT	galaxy-tools
2017-02-22 21:58:06	erasche	docker-rstudio-notebook
2017-02-22 21:46:29	TAMU-CPT	galaxy-tools
2017-02-22 03:23:56	TAMU-CPT	galaxy-tools
2017-02-22 02:08:11	TAMU-CPT	galaxy-tools
2017-02-21 18:38:43	erasche	docker-apollo
2017-02-21 18:01:18	erasche	jbrowse
2017-02-21 17:54:29	erasche	jbrowse
2017-02-21 17:23:46	erasche	galaxy
2017-02-21 16:50:54	erasche	docker-apollo
2017-02-21 16:41:24	erasche	Apollo
2017-02-21 16:10:20	TAMU-CPT	galaxy-tools
2017-02-20 22:18:26	galaxyproject	tools-iuc
2017-02-20 21:54:07	galaxyproject	tools-iuc
2017-02-20 20:25:28	galaxyproject	tools-iuc
2017-02-20 20:09:07	TAMU-CPT	galaxy-tools
2017-02-20 20:06:35	TAMU-CPT	galaxy-tools
2017-02-20 19:52:17	TAMU-CPT	galaxy-tools
2017-02-20 19:45:54	TAMU-CPT	galaxy-tools
2017-02-20 18:47:34	TAMU-CPT	galaxy-tools
2017-02-20 15:38:00	erasche	docker-postgraphql
2017-02-20 15:37:42	erasche	docker-postgraphql
2017-02-18 02:11:58	erasche	jbrowse-chado-postgraphql
2017-02-18 02:11:16	erasche	jbrowse-chado-postgraphql
2017-02-17 23:44:55	erasche	jbrowse-chado-postgraphql
2017-02-17 21:17:23	galaxyproject	galaxy
2017-02-17 00:00:26	erasche	docker-apollo
2017-02-16 23:58:40	erasche	Apollo
2017-02-16 05:04:25	TAMU-CPT	galaxy-tools
2017-02-16 04:56:50	TAMU-CPT	galaxy-tools
2017-02-16 04:12:16	TAMU-CPT	galaxy-tools
2017-02-16 03:36:50	TAMU-CPT	galaxy-tools
2017-02-16 03:30:19	TAMU-CPT	galaxy-tools
2017-02-16 03:20:53	TAMU-CPT	galaxy-tools
2017-02-16 03:16:19	TAMU-CPT	galaxy-tools
2017-02-16 02:59:18	TAMU-CPT	galaxy-tools
2017-02-16 02:52:54	TAMU-CPT	galaxy-tools
2017-02-16 02:36:11	TAMU-CPT	galaxy-tools
2017-02-16 02:35:24	TAMU-CPT	galaxy-tools
2017-02-16 02:26:55	TAMU-CPT	galaxy-tools
2017-02-16 02:11:56	TAMU-CPT	galaxy-tools
2017-02-16 01:53:15	TAMU-CPT	galaxy-tools
2017-02-15 21:31:28	erasche	galaxy
2017-02-15 21:28:47	erasche	galaxy
2017-02-15 21:08:16	TAMU-CPT	galaxy-tools
2017-02-15 18:29:00	TAMU-CPT	galaxy-tools
2017-02-15 17:42:41	TAMU-CPT	galaxy-tools
2017-02-15 17:30:36	TAMU-CPT	galaxy-tools
2017-02-15 17:27:17	TAMU-CPT	galaxy-tools
2017-02-15 15:55:42	TAMU-CPT	galaxy-tools
2017-02-15 15:54:15	TAMU-CPT	galaxy-tools
2017-02-15 06:35:09	TAMU-CPT	galaxy-tools
2017-02-15 06:14:45	TAMU-CPT	galaxy-tools
2017-02-15 06:11:57	TAMU-CPT	galaxy-tools
2017-02-15 05:56:14	TAMU-CPT	galaxy-tools
2017-02-15 05:32:18	TAMU-CPT	galaxy-tools
2017-02-15 05:05:53	TAMU-CPT	galaxy-tools
2017-02-15 05:03:33	TAMU-CPT	galaxy-tools
2017-02-15 03:33:36	TAMU-CPT	galaxy-tools
2017-02-15 03:25:45	TAMU-CPT	galaxy-tools
2017-02-15 03:17:31	TAMU-CPT	galaxy-tools
2017-02-15 03:11:01	TAMU-CPT	galaxy-tools
2017-02-15 03:08:17	TAMU-CPT	galaxy-tools
2017-02-15 03:07:51	TAMU-CPT	galaxy-tools
2017-02-15 02:59:26	TAMU-CPT	galaxy-tools
2017-02-15 02:56:00	TAMU-CPT	galaxy-tools
2017-02-15 02:49:44	TAMU-CPT	galaxy-tools
2017-02-15 02:48:56	TAMU-CPT	galaxy-tools
2017-02-15 02:47:49	TAMU-CPT	galaxy-tools
2017-02-15 02:44:25	TAMU-CPT	galaxy-tools
2017-02-15 02:43:55	TAMU-CPT	galaxy-tools
2017-02-15 02:40:12	TAMU-CPT	galaxy-tools
2017-02-14 19:12:01	TAMU-CPT	galaxy-tools
2017-02-14 18:58:40	TAMU-CPT	blast-db-download
2017-02-14 18:54:54	TAMU-CPT	blast-db-download
2017-02-14 18:19:46	TAMU-CPT	blast-db-download
2017-02-14 18:19:10	TAMU-CPT	blast-db-download
2017-02-14 18:18:13	TAMU-CPT	blast-db-download
2017-02-14 17:55:46	TAMU-CPT	blast-db-download
2017-02-14 15:01:08	TAMU-CPT	galaxy-tools
2017-02-14 14:42:35	TAMU-CPT	galaxy-tools
2017-02-14 14:33:10	galaxyproject	galaxy
2017-02-14 05:01:11	TAMU-CPT	galaxy-tools
2017-02-14 00:52:51	TAMU-CPT	galaxy-tools
2017-02-14 00:45:19	TAMU-CPT	galaxy-tools
2017-02-13 19:28:20	TAMU-CPT	docker-postgres-backup
2017-02-13 19:02:56	TAMU-CPT	galaxy-tools
2017-02-13 18:06:58	TAMU-CPT	galaxy-tools
2017-02-13 02:54:28	erasche	CTFd
2017-02-13 02:53:56	erasche	CTFd
2017-02-10 22:36:40	TAMU-CPT	galaxy-tools
2017-02-10 22:31:19	TAMU-CPT	galaxy-tools
2017-02-10 05:23:50	erasche	redeclipse-maps
2017-02-10 05:22:03	erasche	redeclipse-maps
2017-02-10 04:11:02	erasche	redeclipse-maps
2017-02-10 03:43:43	erasche	redeclipse-maps
2017-02-09 21:21:54	TAMU-CPT	galaxy-tools
2017-02-09 21:14:57	TAMU-CPT	galaxy-tools
2017-02-09 21:02:38	TAMU-CPT	galaxy-tools
2017-02-09 20:08:21	TAMU-CPT	galaxy-tools
2017-02-09 17:41:17	TAMU-CPT	galaxy-test-workflows
2017-02-09 17:32:14	TAMU-CPT	galaxy-test-workflows
2017-02-09 17:26:26	galaxyproject	tools-iuc
2017-02-09 17:24:33	TAMU-CPT	cert-expiry-watcher
2017-02-09 17:21:53	TAMU-CPT	cert-expiry-watcher
2017-02-09 07:56:50	erasche	redeclipse-maps
2017-02-09 07:55:06	erasche	redeclipse-maps
2017-02-09 07:53:36	erasche	redeclipse-maps
2017-02-09 07:52:58	erasche	redeclipse-maps
2017-02-09 07:46:32	erasche	redeclipse-maps
2017-02-09 03:56:32	erasche	redeclipse-maps
2017-02-09 01:45:15	TAMU-CPT	galaxy-tools
2017-02-09 01:40:24	TAMU-CPT	galaxy-tools
2017-02-09 01:21:41	TAMU-CPT	galaxy-tools
2017-02-09 00:59:58	TAMU-CPT	galaxy-tools
2017-02-09 00:56:06	TAMU-CPT	galaxy-tools
2017-02-09 00:54:11	TAMU-CPT	galaxy-tools
2017-02-08 21:52:51	bgruening	galaxy_ie_helpers
2017-02-08 21:52:04	bgruening	galaxy_ie_helpers
2017-02-08 19:46:34	TAMU-CPT	docker-recipes
2017-02-08 19:45:45	elenimijalis	go_parse
2017-02-08 19:36:06	TAMU-CPT	rancher-catalog
2017-02-08 19:11:04	TAMU-CPT	docker-recipes
2017-02-08 18:22:03	erasche	docker-apollo
2017-02-08 17:12:11	TAMU-CPT	galaxy-tools
2017-02-08 07:20:01	erasche	docker-postgraphql
2017-02-08 07:10:31	erasche	chado-jbrowse-connector
2017-02-07 20:17:07	TAMU-CPT	galaxy-tools
2017-02-07 20:14:23	TAMU-CPT	galaxy-tools
2017-02-07 20:07:43	TAMU-CPT	galaxy-tools
2017-02-07 19:48:07	TAMU-CPT	galaxy-tools
2017-02-07 18:17:43	TAMU-CPT	guanine
2017-02-07 18:17:35	TAMU-CPT	guanine-frontend
2017-02-07 17:09:53	GMOD	jbrowse-registry
2017-02-07 16:41:52	erasche	argparse2tool
2017-02-07 16:28:44	erasche	argparse2tool
2017-02-07 05:11:03	TAMU-CPT	galaxy-apollo
2017-02-07 05:10:41	TAMU-CPT	one_snp_away
2017-02-07 05:09:14	TAMU-CPT	CHAPLIN
2017-02-07 05:08:49	TAMU-CPT	parse-jpred
2017-02-07 05:08:13	TAMU-CPT	Phage-Registry
2017-02-07 05:07:40	TAMU-CPT	cacao-apollo-plugin
2017-02-07 05:05:31	TAMU-CPT	galaxy-circos-tool
2017-02-07 05:04:22	TAMU-CPT	cacao-frontend
2017-02-07 05:03:09	TAMU-CPT	docker-recipes
2017-02-07 04:58:27	TAMU-CPT	licecomb
2017-02-07 04:57:02	TAMU-CPT	galaxy-apollo-docs
2017-02-07 04:55:50	TAMU-CPT	spanins-frontend
2017-02-07 04:55:39	TAMU-CPT	rancher-catalog
2017-02-07 04:54:26	TAMU-CPT	cacao-backend
2017-02-07 04:54:16	TAMU-CPT	lims-backend
2017-02-07 04:54:04	TAMU-CPT	spanins
2017-02-07 04:53:54	TAMU-CPT	CICADA
2017-02-07 04:53:13	TAMU-CPT	gdrive-folders-for-student-data
2017-02-07 04:52:52	TAMU-CPT	guanine-frontend
2017-02-07 04:52:38	TAMU-CPT	lims-frontend
2017-02-07 04:52:17	TAMU-CPT	galaxy-tools
2017-02-07 04:45:25	TAMU-CPT	galaxy-test-workflows
2017-02-07 04:40:32	TAMU-CPT	galaxy-test-workflows
2017-02-07 04:38:03	TAMU-CPT	galaxy-test-workflows
2017-02-06 16:11:49	galaxyproject	tools-iuc
2017-02-06 02:49:12	erasche	redeclipse-maps
2017-02-06 02:47:12	erasche	redeclipse-maps
2017-02-04 21:51:08	TAMU-CPT	galaxy-tools
2017-02-04 21:07:48	TAMU-CPT	rancher-catalog
2017-02-04 20:37:20	TAMU-CPT	rancher-catalog
2017-02-04 18:52:40	TAMU-CPT	rancher-catalog
2017-02-04 18:45:10	TAMU-CPT	rancher-catalog
2017-02-04 18:36:00	TAMU-CPT	rancher-catalog
2017-02-04 18:17:57	TAMU-CPT	rancher-catalog
2017-02-04 16:43:13	TAMU-CPT	docker-postgres-backup
2017-02-04 16:38:24	TAMU-CPT	docker-postgres-backup
2017-02-04 04:26:30	erasche	docker-recipes
2017-02-04 04:10:53	erasche	docker-recipes
2017-02-04 04:00:46	erasche	docker-recipes
2017-02-04 03:54:21	erasche	docker-recipes
2017-02-04 03:50:44	erasche	docker-postgrest
2017-02-04 03:27:36	erasche	docker-postgrest
2017-02-04 03:25:53	erasche	docker-postgrest
2017-02-04 02:56:50	erasche	docker-postgraphql
2017-02-04 02:47:06	erasche	docker-chado
2017-02-04 00:23:21	TAMU-CPT	blast-db-download
2017-02-04 00:12:10	TAMU-CPT	blast-db-download
2017-02-03 21:15:25	TAMU-CPT	blast-db-download
2017-02-03 20:17:20	TAMU-CPT	blast-db-download
2017-02-03 18:32:25	TAMU-CPT	rancher-catalog
2017-02-03 18:32:01	TAMU-CPT	rancher-catalog
2017-02-03 18:12:18	TAMU-CPT	blast-db-download
2017-02-03 16:54:15	TAMU-CPT	docker-postgres-backup
2017-02-03 01:16:03	erasche	gx-cookie-proxy
2017-02-03 01:14:21	TAMU-CPT	rancher-catalog
2017-02-03 01:11:13	TAMU-CPT	rancher-catalog
2017-02-03 01:02:47	TAMU-CPT	rancher-catalog
2017-02-02 22:10:31	erasche	docker-rstudio-notebook
2017-02-02 18:23:22	erasche	gx-cookie-proxy
2017-02-02 18:22:25	erasche	gx-cookie-proxy
2017-02-02 18:17:42	erasche	Apollo
2017-02-02 18:16:32	erasche	gx-cookie-proxy
2017-02-02 16:35:52	TAMU-CPT	galaxy-tools
2017-02-02 16:30:17	TAMU-CPT	galaxy-tools
2017-02-02 06:21:40	erasche	docker-apollo
2017-02-02 06:02:07	TAMU-CPT	rancher-catalog
2017-02-02 05:44:19	erasche	gx-cookie-proxy
2017-02-02 05:41:34	erasche	gx-cookie-proxy
2017-02-02 05:19:35	TAMU-CPT	rancher-catalog
2017-02-02 05:12:12	erasche	gx-cookie-proxy
2017-02-01 21:32:12	TAMU-CPT	rancher-catalog
2017-02-01 21:31:05	TAMU-CPT	rancher-catalog
2017-02-01 21:28:56	TAMU-CPT	rancher-catalog
2017-02-01 21:23:22	TAMU-CPT	rancher-catalog
2017-02-01 21:20:37	TAMU-CPT	docker-postgres-backup
2017-02-01 21:12:49	TAMU-CPT	rancher-catalog
2017-02-01 21:10:30	TAMU-CPT	docker-postgres-backup
2017-02-01 21:09:30	TAMU-CPT	docker-postgres-backup
2017-02-01 20:01:19	TAMU-CPT	galaxy-tools
2017-02-01 19:39:12	TAMU-CPT	rancher-catalog
2017-02-01 19:34:31	TAMU-CPT	rancher-catalog
2017-02-01 19:30:03	TAMU-CPT	rancher-catalog
2017-02-01 19:28:53	TAMU-CPT	rancher-catalog
2017-02-01 18:43:26	TAMU-CPT	rancher-catalog
2017-02-01 18:31:10	TAMU-CPT	rancher-catalog
2017-02-01 18:16:58	erasche	galaxy
2017-02-01 18:06:28	erasche	galaxy
2017-02-01 14:38:11	TAMU-CPT	galaxy-apollo
2017-02-01 06:40:23	erasche	docker-remote-user-proxy
2017-02-01 05:29:24	erasche	Apollo
2017-02-01 04:10:01	erasche	Apollo
2017-02-01 03:42:56	erasche	docker-apollo
2017-02-01 03:42:27	erasche	Apollo
2017-02-01 02:07:54	TAMU-CPT	galaxy-apollo
2017-02-01 01:36:27	TAMU-CPT	galaxy-apollo
2017-02-01 01:24:28	TAMU-CPT	galaxy-apollo
2017-01-31 20:47:51	TAMU-CPT	galaxy-tools
2017-01-31 20:31:47	erasche	galaxyxml
2017-01-31 20:27:19	erasche	galaxyxml
2017-01-31 20:26:03	erasche	galaxyxml
2017-01-31 19:11:41	erasche	gx-cookie-proxy
2017-01-31 19:08:49	erasche	gx-cookie-proxy
2017-01-31 18:35:21	erasche	gx-cookie-proxy
2017-01-31 18:10:50	erasche	gx-cookie-proxy
2017-01-31 18:09:22	TAMU-CPT	galaxy-apollo
2017-01-31 06:32:38	erasche	erasche.github.io
2017-01-31 06:32:30	erasche	erasche.github.io
2017-01-31 02:05:24	TAMU-CPT	galaxy-tools
2017-01-31 01:59:01	TAMU-CPT	galaxy-tools
2017-01-31 01:53:39	TAMU-CPT	galaxy-tools
2017-01-31 01:48:52	TAMU-CPT	galaxy-tools
2017-01-31 01:44:41	TAMU-CPT	galaxy-tools
2017-01-31 00:36:54	TAMU-CPT	galaxy-tools
2017-01-30 22:59:15	TAMU-CPT	lims-backend
2017-01-30 22:59:11	TAMU-CPT	lims-frontend
2017-01-30 20:57:06	TAMU-CPT	galaxy-tools
2017-01-30 17:04:45	galaxyproject	cargo-port
2017-01-30 07:24:15	galaxyproject	cargo-port
2017-01-30 07:22:17	bgruening	galaxy_ie_helpers
2017-01-27 05:04:05	TAMU-CPT	lims-frontend
2017-01-27 05:02:37	TAMU-CPT	lims-backend
2017-01-27 04:52:49	TAMU-CPT	lims-frontend
2017-01-27 04:47:29	TAMU-CPT	lims-frontend
2017-01-27 03:49:24	TAMU-CPT	lims-frontend
2017-01-27 03:43:19	TAMU-CPT	lims-backend
2017-01-27 03:41:52	TAMU-CPT	lims-backend
2017-01-27 00:46:06	TAMU-CPT	lims-backend
2017-01-27 00:00:28	TAMU-CPT	galaxy-tools
2017-01-26 20:42:06	TAMU-CPT	galaxy-tools
2017-01-26 20:31:45	TAMU-CPT	galaxy-tools
2017-01-26 20:29:47	TAMU-CPT	galaxy-tools
2017-01-26 19:01:41	TAMU-CPT	lims-backend
2017-01-26 18:59:29	TAMU-CPT	lims-frontend
2017-01-26 18:22:13	erasche	docker-remote-user-proxy
2017-01-26 18:11:20	TAMU-CPT	docker-httpbin
2017-01-26 17:41:00	TAMU-CPT	spanins-frontend
2017-01-26 17:40:12	TAMU-CPT	spanins
2017-01-26 17:37:38	TAMU-CPT	guanine
2017-01-26 17:37:11	TAMU-CPT	guanine-frontend
2017-01-26 17:36:16	TAMU-CPT	cacao-frontend
2017-01-26 17:35:58	TAMU-CPT	cacao-backend
2017-01-26 17:16:19	TAMU-CPT	galaxy-tools
2017-01-26 16:12:06	TAMU-CPT	lims-frontend
2017-01-26 16:05:13	TAMU-CPT	lims-frontend
2017-01-26 02:19:54	erasche	docker-apollo
2017-01-25 22:29:21	TAMU-CPT	lims-frontend
2017-01-25 22:23:54	TAMU-CPT	lims-frontend
2017-01-25 20:56:43	TAMU-CPT	galaxy-tools
2017-01-25 20:56:25	TAMU-CPT	galaxy-tools
2017-01-25 20:48:35	TAMU-CPT	galaxy-tools
2017-01-25 20:48:18	TAMU-CPT	galaxy-tools
2017-01-25 20:42:11	TAMU-CPT	galaxy-tools
2017-01-25 20:37:57	TAMU-CPT	galaxy-tools
2017-01-25 17:36:17	TAMU-CPT	guanine
2017-01-25 17:35:35	TAMU-CPT	guanine
2017-01-25 17:33:37	TAMU-CPT	mauved3
2017-01-25 17:16:43	TAMU-CPT	mauved3
2017-01-25 06:45:51	erasche	redeclipse-maps
2017-01-25 06:45:19	erasche	redeclipse-maps
2017-01-25 06:18:17	galaxyproject	cargo-port
2017-01-25 06:17:41	galaxyproject	cargo-port
2017-01-25 06:15:46	galaxyproject	cargo-port
2017-01-25 06:11:57	galaxyproject	cargo-port
2017-01-25 06:07:10	galaxyproject	cargo-port
2017-01-25 05:59:50	galaxyproject	cargo-port
2017-01-25 05:57:32	galaxyproject	cargo-port
2017-01-25 05:50:55	galaxyproject	cargo-port
2017-01-25 05:36:13	galaxyproject	cargo-port
2017-01-25 05:19:39	galaxyproject	cargo-port
2017-01-24 23:28:10	TAMU-CPT	blast-db-download
2017-01-24 22:40:01	TAMU-CPT	galaxy-tools
2017-01-24 20:43:18	erasche	dotfiles
2017-01-24 20:28:36	TAMU-CPT	galaxy-tools
2017-01-24 18:27:49	TAMU-CPT	galaxy-tools
2017-01-24 17:29:38	TAMU-CPT	galaxy-tools
2017-01-24 04:40:09	TAMU-CPT	galaxy-tools
2017-01-24 04:16:49	TAMU-CPT	rancher-catalog
2017-01-24 03:55:08	TAMU-CPT	rancher-catalog
2017-01-24 03:27:48	TAMU-CPT	blast-db-download
2017-01-24 03:21:06	TAMU-CPT	rancher-catalog
2017-01-24 03:04:03	TAMU-CPT	rancher-catalog
